x,y,led_0,led_2,led_4,led_12,led_14,led_16,led_24,led_26,led_28
2020,2160,0.0,0.0,0.0,0.0,0.04198469,0.10734326,0.01459854,0.14573133,0.7613866234614863
120,580,0.4555716822817852,0.0538535,0.0,0.25435147,0.034374718,0.0,0.017474724,0.0,0.0
2490,630,0.0,0.026681479,0.3393047,0.0,0.025076637,0.23883875,0.0,0.0,0.0
2360,2500,0.0,0.0,0.0,0.0,0.015215038,0.039521832,0.0,0.045894068,0.5450558935145083
340,2110,0.0,0.0,0.0,0.11819202,0.040855195,0.0,0.75115204,0.14447126,0.0
980,2350,0.0,0.0,0.0,0.030320045,0.051843833,0.01627205,0.19760168,0.65799606,0.052749127
1760,2350,0.0,0.0,0.0,0.0,0.042384543,0.049478024,0.0227302,0.30958128,0.5040582401329288
950,1030,0.06156447,0.12071866,0.022780225,0.16872543,0.54210615,0.03719762,0.03258603,0.042635318,0.014128856
1930,2120,0.0,0.0,0.0,0.0,0.05421552,0.11051476,0.015505281,0.18242201,0.6671064966785248
1690,2050,0.0,0.0,0.0,0.014940311,0.09354431,0.10075628,0.026331779,0.33233586,0.4083140840883789
2400,2190,0.0,0.0,0.0,0.0,0.01887792,0.09636497,0.0,0.044807818,0.623383704325325
310,230,0.7430307,0.12829837,0.011377506,0.09096013,0.032402396,0.0,0.0,0.0,0.0
1650,680,0.020729093,0.21209052,0.20638342,0.017405951,0.19614021,0.17342257,0.0,0.018737815,0.0
1980,2190,0.0,0.0,0.0,0.0,0.042827517,0.09864038,0.016423358,0.15940721,0.7461412625178088
1200,1800,0.0,0.015284439,0.0,0.049262017,0.27922416,0.052461576,0.07440359,0.44027704,0.080529
2070,1040,0.0,0.041033197,0.13644363,0.0,0.11298575,0.6522465,0.0,0.02362594,0.043818165
1050,1700,0.0,0.019057253,0.0,0.08555233,0.3429019,0.042449377,0.09660063,0.32933214,0.047803927
2390,2200,0.0,0.0,0.0,0.0,0.020568479,0.09416931,0.0,0.04603056,0.6301997980476568
2340,600,0.0,0.038080413,0.42764693,0.0,0.031553198,0.24274212,0.0,0.0,0.0
1730,2630,0.0,0.0,0.0,0.0,0.02310432,0.02528379,0.021376435,0.2319144,0.33433158464059987
1850,530,0.016855195,0.16836748,0.39762926,0.0,0.092980795,0.16677323,0.0,0.0,0.0
40,200,0.6918218630413324,0.056902334,0.0,0.08618509,0.0197232,0.0,0.0,0.0,0.0
2490,210,0.0,0.03348798,0.5706905,0.0,0.015496799,0.07001708,0.0,0.0,0.0
580,290,0.5018858099097648,0.29380214,0.017914439,0.08607963,0.059978124,0.0104903625,0.0,0.0,0.0
2700,2060,0.0,0.0,0.0,0.0,0.010549093,0.100473285,0.0,0.02145344,0.27971431879546815
2190,610,0.0,0.057174597,0.4659159,0.0,0.04684174,0.26149327,0.0,0.0,0.0
150,560,0.4978447513195924,0.0598972,0.0,0.24592924,0.038037598,0.0,0.017466111,0.0,0.0
850,990,0.08246387,0.12194596,0.019448727,0.2231892,0.41869533,0.02903147,0.03388947,0.036660943,0.0
340,1610,0.022516083,0.01742464,0.0,0.4582516,0.09761146,0.0,0.29301175,0.075591676,0.0
1690,2500,0.0,0.0,0.0,0.0,0.029584797,0.03171505,0.025808135,0.31609878,0.3884358947603761
1650,2440,0.0,0.0,0.0,0.0,0.035501756,0.03513052,0.029718457,0.36738419097660807,0.3749422425801032
1200,780,0.05569413,0.27661613,0.050231744,0.06341723,0.4082702,0.056843128,0.016423358,0.02253969,0.012024558
1990,2580,0.0,0.0,0.0,0.0,0.020239675,0.030739203,0.013016181,0.12860446,0.5225615858732561
2570,520,0.0,0.02477566,0.3621538,0.0,0.01859616,0.15515979,0.0,0.0,0.0
1980,100,0.0,0.15301484,0.672926,0.0,0.029812656,0.050012197,0.0,0.0,0.0
360,780,0.26590422,0.07296568,0.0,0.40651318,0.09034352,0.0,0.026875824,0.017421564,0.0
560,2120,0.0,0.0,0.0,0.094890505,0.06057839,0.0,0.58315957,0.2757152857660644,0.02044175
1110,330,0.13264629,0.7108708,0.06290448,0.037532404,0.11495807,0.025128078,0.0,0.010590939,0.0
1070,1640,0.0,0.02232532,0.0,0.08586871,0.39168066,0.04550675,0.0818561,0.28049058,0.044794098
270,360,0.6927167904242896,0.11101389,0.0,0.13728242,0.039164636,0.0,0.012513035,0.0,0.0
1670,420,0.025375267,0.31334805,0.33302706,0.0,0.10481471,0.09878294,0.0,0.0,0.0
2680,200,0.0,0.021148209,0.3735439,0.0,0.0,0.057705693,0.0,0.0,0.0
300,1790,0.0,0.0,0.0,0.31073505,0.06671684,0.0,0.46795487,0.089615636,0.0
1130,1020,0.0454685,0.13803582,0.030275187,0.09713644,0.64832973,0.06172237,0.025787732,0.04205205,0.017784575
1120,1080,0.040679988,0.1149458,0.02847528,0.10275126,0.70580876,0.062359214,0.0310219,0.05159688,0.018080754
1880,360,0.0096068615,0.19075434,0.5356288,0.0,0.06057839,0.10709929,0.0,0.0,0.0
60,2270,0.0,0.0,0.0,0.07130825,0.019441439,0.0,0.71472275,0.065989695,0.0
680,640,0.25782909559684775,0.22201641,0.019156097,0.18511926,0.1634933,0.014632625,0.01826903,0.016548784,0.0
2740,540,0.0,0.01688012,0.22754337,0.0,0.0,0.121032275,0.0,0.0,0.0
2660,420,0.0,0.020964019,0.33429122,0.0,0.0,0.10465967,0.0,0.0,0.0
1150,1040,0.043602575,0.13095705,0.031322807,0.09266508,0.68390346,0.06757746,0.025918303,0.043559577,0.01957389
660,160,0.45067906,0.3644401,0.020709293,0.056990452,0.047406238,0.0,0.0,0.0,0.0
1770,480,0.0121515365,0.23060422,0.3826042,0.0,0.10248027,0.12856795,0.0,0.0,0.0
760,1590,0.008577555,0.023414358,0.0,0.2193355,0.28457758,0.022748284,0.15928051,0.18004596,0.022245433
660,1190,0.058970693,0.053907476,0.011896139,0.39724872,0.3165904,0.018785069,0.06879993,0.0541576,0.0
1130,2330,0.0,0.0,0.0,0.023862999,0.05514459,0.020736765,0.12822053,0.7717352041922675,0.08296946
2690,1670,0.0,0.0,0.019414963,0.0,0.01978102,0.2410344,0.0,0.017149528,0.15090716
2560,2230,0.0,0.0,0.0,0.0,0.0,0.075140275,0.0,0.02911906,0.4524952678976739
1740,1630,0.0,0.020205004,0.023556823,0.019463418,0.20822062,0.2674196,0.0,0.14447126,0.18728198
540,90,0.5683654407490689,0.2579604,0.017082466,0.050867368,0.033529438,0.0,0.0,0.0,0.0
2380,160,0.0,0.0462842,0.7024232,0.0,0.017417176,0.06391803,0.0,0.0,0.0
540,420,0.48511759511876507,0.22315282,0.017344033,0.13279057,0.07438464,0.010978287,0.0075513446,0.0,0.0
190,2750,0.0,0.0,0.0,0.020774845,0.0,0.0,0.3417038,0.060015317,0.0
1760,2700,0.0,0.0,0.0,0.0,0.01811104,0.013044114,0.020072993,0.19748594,0.30512318
380,1010,0.12427759,0.050912615,0.0,0.6229646,0.12772988,0.011465787,0.049497213,0.02579844,0.0
550,2370,0.0,0.0,0.0,0.047725998,0.03466971,0.0,0.54535973,0.2674891,0.019239295
1100,830,0.06894863,0.2408464,0.03859492,0.08759124,0.4474348,0.047328614,0.018769553,0.02579844,0.0
780,1910,0.0,0.010897975,0.0,0.11373385,0.14566451,0.01901121,0.28258604,0.37231225,0.028858941
930,2740,0.0,0.0,0.0,0.01459854,0.020286718,0.01000244,0.14025027,0.33849066,0.036975518
770,1740,0.014295925,0.017696898,0.0,0.1650758,0.21154636,0.020736765,0.22311285,0.2609716,0.0240533
2010,1660,0.0,0.015791079,0.024074554,0.0,0.10084557,0.40839228,0.0,0.07630907,0.28691530834998225
440,2690,0.0,0.0,0.0,0.021055587,0.016905598,0.0,0.3729537,0.13035002,0.0
1710,130,0.023588277,0.34522566,0.42350504,0.0,0.04600675,0.04562088,0.0,0.0,0.0
890,40,0.24017155,0.5755472,0.0347592,0.031415667,0.042263996,0.012636804,0.0,0.0,0.0
620,570,0.3291842,0.21690266,0.016567435,0.17742841,0.122343615,0.013417907,0.016952442,0.01493594,0.0
1960,390,0.0,0.14453739,0.5957686,0.0,0.056351993,0.12222493,0.0,0.0,0.0
2240,2190,0.0,0.0,0.0,0.0,0.02542602,0.10368383,0.0,0.07271264,0.7694268700047847
1070,2450,0.0,0.0,0.0,0.02190074,0.0394464,0.01512564,0.14596727,0.6622975270973593,0.06577329
0,450,0.5203066750020513,0.044887386,0.0,0.16722603,0.023667838,0.0,0.013753457,0.0,0.0
660,290,0.42971316,0.34849277,0.020709293,0.08063081,0.067022614,0.012686021,0.0,0.0,0.0
480,80,0.6353242901834744,0.21642537,0.015548178,0.04996509,0.032705717,0.0,0.0,0.0,0.0
160,1920,0.0,0.0,0.0,0.21420549,0.035783514,0.0,0.5951427150187896,0.07127312,0.0
1120,2050,0.0,0.0,0.0,0.04066108,0.13158192,0.030495243,0.1285193,0.6731502,0.079587944
670,1910,0.0,0.0,0.0,0.14177428,0.12256559,0.015080666,0.37226278,0.28541222,0.022846662
2490,1200,0.0,0.01563672,0.07067046,0.0,0.035783514,0.54866743,0.0,0.014746554,0.052607443
160,1650,0.021809367,0.0,0.0,0.43599102,0.055506714,0.0,0.32993063,0.05105376,0.0
170,1920,0.0,0.0,0.0,0.21132044,0.03719232,0.0,0.60536975,0.07413657,0.0
460,2220,0.0,0.0,0.0,0.07545151,0.04129082,0.0,0.68248177,0.21469215,0.0
1880,260,0.0,0.20335689,0.589707,0.0,0.048370592,0.07733593,0.0,0.0,0.0
40,300,0.664636556018666,0.054724257,0.0,0.11033127,0.022003738,0.0,0.01172961,0.0,0.0
270,620,0.42864324339119486,0.07841088,0.0,0.28691745,0.05508579,0.0,0.018508863,0.01493594,0.0
290,160,0.8026251512042537,0.12012774,0.0,0.07467714,0.027060717,0.0,0.0,0.0,0.0
1670,760,0.01715511,0.17433351,0.1822418,0.019090397,0.22512624,0.20492803,0.0,0.019009378,0.01824387
2480,770,0.0,0.02368662,0.24307534,0.0,0.027260646,0.32227373,0.0,0.0,0.018638065
540,2110,0.0,0.0,0.0,0.09729365,0.05973311,0.0,0.5912409,0.2579844,0.019539908
2390,1710,0.0,0.0,0.021804186,0.0,0.034328658,0.3534843,0.0,0.033471618,0.2795804
1860,2370,0.0,0.0,0.0,0.0,0.034481544,0.050744083,0.019074216,0.22160637,0.6014682916005987
2390,2380,0.0,0.0,0.0,0.0,0.017911114,0.05429447,0.0,0.04725188,0.5962486693024058
2460,630,0.0,0.028587298,0.34247994,0.0,0.026178686,0.24054646,0.0,0.0,0.0
1110,1020,0.04855642,0.1343326,0.029216312,0.104435705,0.63931334,0.05781898,0.02721313,0.042635318,0.018337453
1910,470,0.0,0.15332167,0.49082106,0.0,0.07109172,0.14979263,0.0,0.0,0.0
2180,2390,0.0,0.0,0.0,0.0,0.021350708,0.057715878,0.0,0.08472751,0.7500584773158002
2280,800,0.0,0.036137186,0.2632669,0.0,0.049026236,0.42328712,0.0,0.0,0.022245433
1000,2300,0.0,0.0,0.0,0.03146254,0.058672715,0.01756526,0.18899897,0.7204554,0.05849582
2240,2470,0.0,0.0,0.0,0.0,0.018722583,0.044305183,0.0,0.06668253,0.6535025033154611
500,230,0.617919613949065,0.23114873,0.014755372,0.07944974,0.04463078,0.0,0.0,0.0,0.0
1030,2310,0.0,0.0,0.0,0.027888583,0.06057839,0.018990846,0.1746611,0.7155673,0.062385503
2070,800,0.0,0.06193323,0.2609371,0.0,0.08565503,0.41375944,0.0,0.015902702,0.023400838
1650,470,0.02415141,0.30738154,0.29510742,0.0,0.120311506,0.10525919,0.0,0.0,0.0
300,1100,0.09861951,0.03838866,0.0,0.7352611,0.10519692,0.0092705535,0.064911366,0.02769938,0.0
870,630,0.16619013,0.33314395,0.02718095,0.11706906,0.22005455,0.021730008,0.016944734,0.017398894,0.0
1800,200,0.019109301,0.26710835,0.5082601,0.0,0.049026236,0.060014635,0.0,0.0,0.0
1940,400,0.0,0.15491594,0.56432825,0.0,0.058578636,0.1256404,0.0,0.0,0.0
1810,2540,0.0,0.0,0.0,0.0,0.025640158,0.03147109,0.019812306,0.21276523,0.460634273994551
310,2020,0.0,0.0,0.0,0.15244244,0.044805747,0.0,0.71275336,0.12620148,0.0
1930,670,0.0,0.106725916,0.34299767,0.0,0.09739977,0.27079776,0.0,0.01493594,0.01593254
1150,2550,0.0,0.0,0.0,0.0,0.031553198,0.015857525,0.10010428,0.5960623,0.07785902
1650,2250,0.0,0.0,0.0,0.0,0.059169594,0.057950083,0.028675705,0.40327036,0.40570661990683954
2070,410,0.0,0.10427558,0.6413866,0.0,0.045081597,0.14006385,0.0,0.0,0.0
460,540,0.4546874861074096,0.15055977,0.013978774,0.2027781,0.08086511,0.0,0.015901983,0.012220314,0.0
1040,10,0.15309817,0.69814086,0.052565593,0.025861386,0.0435253,0.016316447,0.0,0.0,0.0
2470,1880,0.0,0.0,0.014496505,0.0,0.024685113,0.2218314,0.0,0.03095813,0.36826156259386983
1870,850,0.0,0.09039032,0.19829148,0.0,0.15944773,0.37838495,0.0,0.020051232,0.025308037
2680,2150,0.0,0.0,0.0,0.0,0.0,0.08123933,0.0,0.022329524,0.3094373371340924
710,340,0.3703401396059214,0.37789497,0.022203965,0.08569294,0.082273915,0.012891373,0.0,0.0,0.0
2210,2340,0.0,0.0,0.0,0.0,0.023191541,0.06513783,0.0,0.076580636,0.7692972315114212
2050,830,0.0,0.05908042,0.24390864,0.0,0.09373052,0.4448949,0.0,0.017353553,0.026750984
610,960,0.12365976,0.093112916,0.013722158,0.38910723,0.23840716,0.01631278,0.037539106,0.028257618,0.0
2550,350,0.0,0.029375669,0.45984358,0.0,0.016535146,0.100687124,0.0,0.0,0.0
980,920,0.07685489,0.1690834,0.027439814,0.13587871,0.4829366,0.037326176,0.026068822,0.032134112,0.0
720,1670,0.0,0.019330459,0.0,0.20774846,0.2265762,0.020243324,0.20683503,0.19824065,0.020991743
1830,1070,0.0,0.059819542,0.10276987,0.014879281,0.22822557,0.47987315,0.0,0.03313063,0.043539356
2760,180,0.0,0.017375395,0.29831108,0.0,0.0,0.04876523,0.0,0.0,0.0
2390,2100,0.0,0.0,0.0,0.0,0.023285626,0.124908514,0.0,0.046165634,0.5882077816885782
240,2620,0.0,0.0,0.0,0.028354857,0.0,0.0,0.49097887,0.0861557,0.0
1790,2090,0.0,0.0,0.0,0.0,0.07410287,0.10197608,0.0221585,0.26776066,0.5145538312544784
2350,1680,0.0,0.0,0.022052698,0.0,0.04206701,0.3966821,0.0,0.03421688,0.269651107361632
610,190,0.5024053833390085,0.3239894,0.017849611,0.06304225,0.049589757,0.009514515,0.0,0.0,0.0
2240,500,0.0,0.056546744,0.5640694,0.0,0.036065277,0.18770899,0.0,0.0,0.0
2320,860,0.0,0.03239894,0.21485892,0.0,0.04548929,0.47060636,0.0,0.0,0.024650346
2270,2620,0.0,0.0,0.0,0.0,0.0,0.028114598,0.0,0.052559398,0.47870973644210146
2280,1120,0.0,0.02368662,0.1036185,0.0,0.06436476,0.73090994,0.0,0.019009378,0.052607443
2630,2360,0.0,0.0,0.0,0.0,0.008452799,0.05050012,0.0,0.025571274,0.35851684
2220,920,0.0,0.03670538,0.1929746,0.0,0.064523034,0.5679434,0.0,0.017380003,0.03186508
210,2690,0.0,0.0,0.0,0.024705222,0.0,0.0,0.4123426,0.07277876,0.0
2260,2460,0.0,0.0,0.0,0.0,0.012854136,0.045864843,0.0,0.06327407,0.6484894121820677
1900,2300,0.0,0.0,0.0,0.0,0.038319357,0.06440595,0.018508863,0.21426284,0.6789355771818326
2360,1690,0.0,0.0,0.020709293,0.0,0.039164636,0.3827763,0.0,0.03394532,0.26966798
510,1710,0.0,0.0,0.0,0.3034812,0.12341087,0.0,0.33185613,0.14121251,0.0
200,830,0.25053608,0.044378377,0.0,0.4916559345253785,0.060296636,0.0,0.030239835,0.016836876,0.0
360,1910,0.0,0.0,0.0,0.20201644,0.059169594,0.0,0.57299274,0.12356096,0.0
2240,2410,0.0,0.0,0.0,0.0,0.0,0.05196389,0.0,0.06870532,0.7063646055633166
520,2270,0.0,0.0,0.0,0.06260528,0.040902726,0.0,0.620438,0.25336784,0.0
1840,1150,0.0,0.048387464,0.08283717,0.0,0.23611487,0.51207614,0.0,0.037982862,0.051946092
870,2520,0.0,0.0,0.0,0.024143739,0.031557117,0.011638894,0.22419186,0.47297788,0.035546687
2640,840,0.0,0.01796916,0.15878806,0.0,0.022822559,0.27787262,0.0,0.0,0.0
700,650,0.2365126,0.22488676,0.019156097,0.18248175,0.17581822,0.015857525,0.018248176,0.016288085,0.0
1850,190,0.018452931,0.23387134,0.57028216,0.0,0.043391034,0.060689244,0.0,0.0,0.0
1960,2630,0.0,0.0,0.0,0.0,0.018746104,0.027880395,0.015119918,0.1256234,0.4644295848008237
730,1060,0.07891351,0.08821224,0.015548178,0.3214486,0.35952574,0.023175959,0.045264542,0.042092193,0.0
780,560,0.24075332,0.3190887,0.02353296,0.129096,0.16204678,0.017321296,0.016995966,0.014664377,0.0
2700,1000,0.0,0.0,0.092154555,0.0,0.020568479,0.31031957,0.0,0.0,0.026274184
2200,710,0.0,0.049080662,0.3509199,0.0,0.053498134,0.35423273,0.0,0.0,0.018921427
2470,250,0.0,0.03593832,0.56694126,0.0,0.016905598,0.07951716,0.0,0.0,0.0
1610,990,0.0,0.10536461,0.09086203,0.023763884,0.3598805,0.26616246,0.0,0.03421688,0.02968707
2150,1840,0.0,0.0,0.017861767,0.0,0.054943196,0.27592096,0.0,0.07127312,0.4701684246659481
1770,460,0.010069303,0.23332681,0.39477092,0.0,0.09340122,0.12344559,0.0,0.0,0.0
2460,1670,0.0,0.0,0.02303909,0.0,0.031012217,0.3627714,0.0,0.026884692,0.22129789
2640,2150,0.0,0.0,0.0,0.0,0.014453552,0.08465479,0.0,0.024712192,0.35442388
720,830,0.15189421,0.1575945,0.01789283,0.24199888,0.26288205,0.018583534,0.025559234,0.024983753,0.0
2120,2700,0.0,0.0,0.0,0.0,0.0,0.023715645,0.0,0.0713638,0.4355035005971589
180,2100,0.0,0.0,0.0,0.120553665,0.02963625,0.0,0.7604226,0.08569097,0.0
80,50,0.7175401642417543,0.06289206,0.0,0.050996263,0.018032638,0.0,0.0,0.0,0.0
830,1850,0.0,0.013612999,0.0,0.11149574,0.18584986,0.020477528,0.23774765,0.35574692,0.031263854
470,2160,0.0,0.0,0.0,0.091240875,0.047206312,0.0,0.66371226,0.21942253,0.0
2440,2530,0.0,0.0,0.0,0.0,0.0,0.036270987,0.0,0.037019406,0.4685059879890938
2330,960,0.0,0.025592439,0.1644498,0.0,0.050699156,0.55598927,0.0,0.0,0.03323797
2780,680,0.0,0.0151708005,0.16282682,0.0,0.0,0.15130562,0.0,0.0,0.0
270,1950,0.0,0.0,0.0,0.19314991,0.044783667,0.0,0.62408763,0.10373689,0.0
1690,860,0.0,0.13286288,0.14625938,0.01993262,0.25330222,0.26762623,0.0,0.023082817,0.022846662
2680,740,0.0,0.010238869,0.18068859,0.0,0.018032638,0.21712612,0.0,0.0,0.015331312
2670,970,0.0,0.0078955395,0.10742946,0.0,0.022180146,0.30812392,0.0,0.0,0.02481869
2210,1880,0.0,0.0,0.016308568,0.0,0.043954555,0.25352013,0.0,0.063146085,0.50778063378572
650,1920,0.0,0.0,0.0,0.14289969,0.11636688,0.015369602,0.3874750787245927,0.28096664,0.021042978
1180,2200,0.0,0.0,0.0,0.02723189,0.08480976,0.028399715,0.11313869,0.7787771815093928,0.10025345
180,840,0.23247413,0.0427737,0.0,0.48974928,0.057197273,0.0,0.02945777,0.015460647,0.0
1710,470,0.022406066,0.27198774,0.344292,0.0,0.107549004,0.11515003,0.0,0.0,0.0
2790,2260,0.0,0.0,0.0,0.0,0.011678093,0.055272013,0.0,0.019348476,0.23492297835855774
320,260,0.7360078722373297,0.13177383,0.012166711,0.09769792,0.033811197,0.0,0.0,0.0,0.0
1110,690,0.08232654,0.35339347,0.044775292,0.069623806,0.324023,0.04049768,0.0159514,0.02036719,0.0
390,2080,0.0,0.0,0.0,0.1221224,0.04742976,0.0,0.6971828,0.1667394,0.0
1830,2000,0.0,0.0,0.0,0.0,0.08424623,0.14016569,0.020333681,0.21706112,0.49874873736293146
1670,1040,0.0,0.08394509,0.09013405,0.021537485,0.33072641,0.32202974,0.0,0.03720407,0.035082437
410,260,0.6817294490844106,0.17741314,0.013700549,0.093206055,0.041982237,0.0,0.0,0.0,0.0
2190,650,0.0,0.054451995,0.39994824,0.0,0.048170667,0.29598224,0.0,0.0,0.0
1720,750,0.0,0.16281147,0.20884694,0.017647143,0.19624607,0.22590874,0.0,0.020095628,0.018394439
1160,610,0.08326941,0.43507147,0.057633065,0.054054633,0.26429084,0.042085342,0.013231174,0.017160863,0.0
2650,1980,0.0,0.0,0.0,0.0,0.017469117,0.13320322,0.0,0.022515003,0.28919062
780,830,0.13795568,0.17451866,0.018433074,0.2060474,0.28882405,0.021241235,0.026850887,0.02253355,0.0
1080,750,0.08291637,0.29594663,0.03870297,0.08149794,0.37365195,0.042085342,0.018248176,0.022268128,0.0
560,20,0.5141317323066636,0.26082507,0.01730937,0.04163367,0.032120638,0.0,0.0,0.0,0.0
610,1550,0.023465209,0.02259758,0.0,0.32965943,0.21216527,0.017371787,0.19447342,0.12210964,0.0
850,180,0.2883562510070757,0.5619332,0.032099403,0.046603028,0.06131881,0.01512564,0.0,0.0,0.0
890,1120,0.05575411,0.088756755,0.018120633,0.2144257,0.5274547,0.03256446,0.044577688,0.05241157,0.0
720,530,0.2827019,0.30214325,0.019902533,0.13762663,0.13609007,0.015369602,0.016158136,0.0149165755,0.0
430,320,0.6560926341150259,0.1796916,0.013203526,0.10892756,0.046547726,0.0,0.0065172054,0.0,0.0
360,930,0.17208813,0.058126323,0.0,0.5476122,0.11101343,0.012686021,0.038842548,0.020910315,0.0
1190,1150,0.0336091,0.09447421,0.02901102,0.087029755,0.77061355,0.07907931,0.03076121,0.060550418,0.022846662
1840,1900,0.0,0.0,0.014294814,0.0,0.100081146,0.18589899,0.017801153,0.18547721,0.425079368349375
1020,1870,0.0,0.0,0.0,0.07144398,0.21140525,0.02903147,0.14448747,0.46926007,0.052811865
2420,1810,0.0,0.0,0.017861767,0.0,0.029021276,0.27323398,0.0,0.03313063,0.34327084
1820,2700,0.0,0.0,0.0,0.0,0.019334124,0.021712612,0.017670581,0.16836877,0.33342226711280504
2420,1600,0.0,0.0,0.019772872,0.0,0.037257,0.43108073,0.0,0.02797094,0.19239293
2220,2460,0.0,0.0,0.0,0.0,0.018181603,0.045132957,0.0,0.06870532,0.6741218807643331
930,1610,0.0,0.022591423,0.0,0.13531724,0.37248668,0.03293486,0.11692615,0.23164286,0.03033953
2000,2060,0.0,0.0,0.0,0.0,0.052689113,0.13734506,0.014710976,0.14311346,0.6870810332846492
2750,2040,0.0,0.0,0.0,0.0,0.0,0.09758477,0.0,0.020436615,0.2343597
2630,1140,0.0,0.0,0.07222366,0.0,0.025921917,0.41131982,0.0,0.0,0.03847859
2710,2160,0.0,0.0,0.0,0.0,0.0,0.07611612,0.0,0.022268128,0.2998504179763326
2040,2190,0.0,0.0,0.0,0.0,0.03860112,0.09904854,0.014859228,0.13615343,0.7817431194212188
1960,2600,0.0,0.0,0.0,0.0,0.020545447,0.0275677,0.014859228,0.12841177,0.49703771905942423
2670,140,0.0,0.02150854,0.37535596,0.0,0.0,0.048792385,0.0,0.0,0.0
990,1770,0.0,0.0,0.0,0.091240875,0.27486446,0.033422787,0.13048375,0.3834463,0.04348917
1890,580,0.0,0.14320874,0.39624622,0.0,0.09269903,0.20073272,0.0,0.0,0.0
2600,2520,0.0,0.0,0.0,0.0,0.0,0.03325689,0.0,0.024712192,0.3344763011693049
2010,430,0.0,0.1197944,0.5945044,0.0,0.053321727,0.14420822,0.0,0.0,0.0
270,2610,0.0,0.0,0.0,0.027793374,0.0,0.0,0.4895725,0.09034956,0.0
290,1730,0.0,0.0,0.0,0.35597977,0.06844562,0.0,0.4051095,0.078164674,0.0
2250,2420,0.0,0.0,0.0,0.0,0.0197232,0.050012197,0.0,0.0672266,0.690951321612342
610,110,0.49109990548297455,0.31854418,0.017687537,0.05165637,0.04029168,0.0,0.0,0.0,0.0
420,430,0.5624171962475636,0.15854906,0.013743768,0.15581134,0.06109536,0.0,0.014297502,0.0,0.0
90,520,0.5078284498791631,0.051921636,0.0,0.2128018,0.03191777,0.0,0.015635854,0.0,0.0
2270,760,0.0,0.0381164,0.29666063,0.0,0.045363355,0.3942425,0.0,0.0,0.019840522
1620,880,0.0,0.1414123,0.124514624,0.02245929,0.30599132,0.22371309,0.0,0.027781555,0.02282366
2010,1930,0.0,0.0,0.013527671,0.0,0.065931834,0.20590389,0.013169313,0.11568564,0.5602582783049521
2010,220,0.0,0.14402553,0.7245664,0.0,0.035783514,0.073676504,0.0,0.0,0.0
1190,520,0.08426888,0.5186482,0.069635,0.044258475,0.20147945,0.04015062,0.0,0.015199945,0.0
2030,130,0.0,0.1324462,0.7372148,0.0,0.015100374,0.056111243,0.0,0.0,0.0
890,920,0.090779126,0.15763853,0.021274747,0.18023582,0.43230113,0.029886397,0.027111577,0.030433895,0.0
350,1660,0.0,0.0,0.0,0.40572026,0.089881435,0.0,0.3273301,0.085270636,0.0
1800,2720,0.0,0.0,0.0,0.0,0.018915355,0.021526353,0.018769553,0.17271945,0.30482256
2060,220,0.0,0.12033891,0.7577873,0.0,0.032341145,0.076360084,0.0,0.0,0.0
2140,360,0.0,0.08766772,0.7028986,0.0,0.034081686,0.120156564,0.0,0.0,0.0
1850,70,0.0,0.22406998,0.5545913,0.0,0.032402396,0.042205416,0.0,0.0,0.0
90,2430,0.0,0.0,0.0,0.045207623,0.017469117,0.0,0.6261202174786121,0.065989695,0.0
2420,1970,0.0,0.0,0.0,0.0,0.025921917,0.18345937,0.0,0.039105006,0.4953527734359042
2320,2450,0.0,0.0,0.0,0.0,0.015983474,0.045964975,0.0,0.05159688,0.6168043639798962
410,2110,0.0,0.0,0.0,0.111173496,0.045363355,0.0,0.705870577767019,0.18221846,0.0
1780,130,0.00964975,0.28614527,0.48396,0.0,0.04119674,0.049783505,0.0,0.0,0.0
2220,2490,0.0,0.0,0.0,0.0,0.011833919,0.04196145,0.0,0.06703391,0.6409280337696005
50,700,0.3115155840464805,0.040022217,0.0,0.34891194,0.035916314,0.0,0.02059437,0.0,0.0
